word,pos,synonym
อำ,v,ปิด|บัง|ปิดบัง|พราง|ซ่อน|ปกปิด|อำพราง|บังตา|เร้น|กลบ|กลบเกลื่อน|ปิดบังมิด|บังหน้า|ซ่อนความ|ปิดบังความ|พรางตัว|ปิดมิดชิด|ปกปิด|อำความ|ซ่อนเร้น
ทุกอย่าง,pron,มวลสาร|ทั้งปวง|ทั้งหมด|สรรพสิ่ง|ทุกสิ่ง|ทั้งมวล|สิ่งทั้งหลาย|สรรพทั้งหลาย|มวลหมู่|บรรดาสิ่ง|สิ่งที่เหลือ|ทั้งหมดทั้งมวล|สิ่งทั้งปวง|สรรพสิ่งทั้งมวล|มวลทุกสิ่ง|สรรพการ|ทุกสิ่งอย่าง|ทั้งหมดมวล|ทุกสถาน|ทุกสรรพสิ่ง
ทน,v,อดกลั้น|อดทน|ยอม|ฝืน|ต้าน|ทนทาน|อด|รับ|แบก|รับมือ|ทนไหว|ทนทานต่อ|อดออม|ยับยั้ง|ฝืนใจ|รับได้|มั่น|ดื้อ|อึด|ฝ่าฟัน
ช้ำ,v,เจ็บ|ปวด|ระบม|รอยร้าว|ชอกช้ำ|ช้ำใจ|ร้าว|รวน|แตกสลาย|เจ็บปวด|บอบช้ำ|ช้ำใจ|ระกำ|ระทม|บาด|รอยช้ำ|ทรมาน|ขื่นขม|ขื่น|แตก
ซ้ำซาก,adj,ซ้ำ|เดิม|วนเวียน|จำเจ|ซ้ำๆ|ซ้ำเดิม|ย้ำ|วน|ซ้ำบ่อย|เป็นนิจ|น่าเบื่อ|วนลูป|ย้ำรอย|ซ้ำซ้อน|ซ้ำคราว|ซ้ำรอบ|ซ้ำแล้วซ้ำเล่า|วนไป|ซ้ำจุด|วนลูปเดิม
ซาก,n,เศษ|ร่าง|รอย|ที่เหลือ|ซากปรัก|สิ่งที่หลงเหลือ|เศษเสี้ยว|รอยอดีต|ร่างเดิม|โครง|ของเหลือ|เศษซาก|ที่ทิ้งไว้|รอยที่เหลือ|วัตถุเดิม|รอยอดีตที่เหลือ|โครงเดิม|ซากที่เหลือ|เศษปรัก|สิ่งตกค้าง
ยาก,adj,ลำบาก|ทน|หนัก|ยากเข็ญ|ขัดสน|ลำเค็ญ|ทุกข์ยาก|ยากแค้น|ลำบากใจ|ขัดข้อง|ติดขัด|ฝืดเคือง|ไม่ง่าย|ซับซ้อน|หนักหนา|ยากลำบาก|ทุกข์ระทม|เหนื่อยยาก|ขัด|มืดมน
ทุกวัน,adv,เสมอ|ทุกเวลา|เนืองๆ|ประจำ|วันแล้ววันเล่า|ทุกทิวา|ทิวา|วันคืน|ตลอดเวลา|ทุกวันคืน|ทุกครา|ทุกเมื่อ|ไม่ว่างเว้น|สม่ำเสมอ|เป็นนิจ|ทุกวาร|ทุกวันเวลา|วันเว้นวัน|วันต่อวัน|ทุกช่วงเวลา
ค่า,n,ราคา|คุณค่า|มูลค่า|ผล|น้ำหนัก|ค่าตอบแทน|ประโยชน์|ฐานะ|เกียรติ|สิ่งสำคัญ|ความหมาย|คุณ|ราคาค่า|มูล|คุณสมบัติ|นัยสำคัญ|เกียรติยศ|ความสำคัญ|ประโยค|ค่าควร
อด,v,งด|เว้น|ทน|ขาด|จำกัด|ตัด|ระงับ|ละ|เลิก|อดกลั้น|เว้นจาก|ตัดขาด|ทนไว้|ยับยั้ง|ละเว้น|ทนไหว|ตัดใจ|อดใจ|หักห้าม|ฝืน
ทน,v,อดกลั้น|ฝืน|ต้าน|รับ|แบก|ยืนหยัด|ทนทาน|อด|อดออม|มั่น|ทนไหว|ฝืนใจ|รับมือ|ประคอง|อดทน|ฝ่าฟัน|ยึดมั่น|ประคับประคอง|รับได้|อดใจ
ใด,pron,อะไร|ไหน|สิ่งใด|อันใด|คนไหน|ใคร|สิ่งใดก็ตาม|ตัวไหน|ไหนๆ|ที่ไหน|คนใด|ใดๆ|ทุกสิ่ง|ทุกประการ|ประการใด|ส่วนไหน|จุดไหน|ทั้งหมด|อันเป็น|สิ่งต่างๆ
คราบ,n,รอย|รอยเปื้อน|คราบไคล|มลทิน|เครื่องหมาย|รอยสกปรก|คราบรอย|สิ่งที่ติด|รอยอดีต|มลทินใจ|เศษ|รอยฝัง|รอยเปรอะ|คราบมลทิน|เครื่องเปื้อน|คราบสกปรก|รอยทิ้งไว้|สิ่งที่เลอะ|ร่องรอย|คราบเปรอะ
เรียวข้าว,n,รวงข้าว|ยอดข้าว|ช่อข้าว|เมล็ดข้าว|ต้นข้าว|รวงทอง|ข้าวเม็ด|ช่อรวง|ก้านข้าว|ข้าวเขียว|เมล็ดเรียว|ช่อรวงทอง|รวงข้าวอ่อน|ยอดข้าวเรียว|เรียวรวง|ยอดข้าวสลวย|ช่อเมล็ด|รวงข้าวสุก|ข้าวในรวง|ยอดเรียว
เหม่อ,v,ลอย|ใจลอย|เพ้อ|มัว|มืด|ล่องลอย|หลุดลอย|นิ่ง|เหม่อลอย|เพ้อฝัน|ใจไม่อยู่กับตัว|ลอยละล่อง|เหม่อมอง|นิ่งงัน|หลุดโลก|ห่างหาย|ลอยเคว้ง|เหม่อคิด|เลือน|จาง
เหม่อมอง,v,จ้อง|เพ่ง|มองเหม่อ|จ้องมอง|พิศ|เพ่งพิศ|ทอดสายตา|จ้องนาน|มองอย่างลอย|จ้องตาค้าง|เหม่อดู|พิศมอง|จับจ้อง|มองผ่าน|เหม่อลอยดู|จ้องมองนิ่ง|ทอดมอง|เพ่งนิ่ง|สายตาลอย|มองไม่เห็น
ขม,adj,ฝาด|เผ็ด|ขื่น|ขมขื่น|รสขม|ไม่หวาน|ขมจัด|ขมปร่า|ระคาย|ปะแล่ม|ขมเข้ม|รสเฝื่อน|ขมร้าว|ขมใจ|ฝาดลิ้น|ขมลึก|รสขื่น|เฝื่อนลิ้น|ขมดุจยา|ขมคอ
หมึก,n,น้ำหมึก|หมึกเขียน|จารึก|สีดำ|นิล|รัตติกาล|รอยดำ|หมึกจีน|สีหมึก|น้ำหมึกดำ|หมึกจีนดำ|รอยจาร|หมึกเขียนกลอน|เครื่องเขียน|หมึกสีนิล|น้ำดำ|หมึกแต้ม|สีมืด|น้ำจารึก|หมึกจาง
หมึกมน,adj,มืด|ดำ|มัว|มืดมิด|หมอง|นิล|ดำมืด|มัวหมอง|มืดมน|สีเข้ม|มืดสลัว|เงา|สีหมึก|มืดสลัว|ดำสนิท|สีนิลมืด|มืดมัว|เงามืด|สลัว|มืดมืด
แล่น,v,เคลื่อน|ไหล|รี่|พุ่ง|วิ่ง|ล่อง|ปราด|โผ|ลอย|ทะยาน|แล่นฉิว|ไหลลื่น|เคลื่อนคล้อย|วิ่งรี่|โฉบ|เคลื่อนไป|รุด|รุดหน้า|พุ่งผ่าน|เคลื่อนไหว
หงษ์,n,หงส์|ปักษี|สกุณา|นกสูงศักดิ์|ปักษิณ|ปักษาสวรรค์|นกในตำนาน|พญาปักษี|หงส์ทอง|หงส์เหิน|ปักษา|นกสวรรค์|หงส์ร่อน|หงส์ระบำ|นกแก้ว|หงส์พญา|ปักษีทิพย์|หงส์สีทอง|หงส์ฟ้า|ราชปักษา
สน,v,สนใจ|ใส่ใจ|พะวง|คิด|คำนึง|ตรอง|ใคร่ครวญ|ห่วงใย|คะนึง|รำพึง|หมาย|มอง|พินิจ|นึก|ตรึกตรอง|สนเท่ห์|หมายตา|ใคร่|คำนึงหา|พะวักพะวง
หว่าน,v,โปรย|โรย|โปรยปราย|หว่านพืช|กระจาย|โรยราย|สะพัด|สาด|สาดส่อง|หว่านเมล็ด|โปรยปรายลง|กระจัด|เพาะ|ปัก|หว่านโรย|กระจายตัว|โปรยทั่ว|โปรยฝน|หว่านหว่า|โปรยหว่าน
กลาง,prep,ท่ามกลาง|ท่าม|ระหว่าง|ใจกลาง|ศูนย์กลาง|มัธยม|พื้นที่กลาง|ที่ว่าง|ในวง|ระหว่างกลาง|ท่ามกลางหมู่|วงกลาง|ส่วนกลาง|ศูนย์|พื้นที่ว่าง|ท่าม|ที่ว่างเปล่า|เขตกลาง|วงล้อม|ท่ามกลางใจ
เข้ม,adj,แก่|จัด|หนัก|ข้น|เข้มข้น|ดำ|ลึก|เด่น|แน่น|เคร่ง|ขึงขัง|เข้มแข็ง|ดุดัน|เข้มงวด|ชัด|ชัดเจน|เข้มข้นจัด|ข้นคลั่ก|สีเข้ม|แก่จัด
แพรก,n,พง|หญ้า|ทุ่ง|พงหญ้า|ทาง|รอย|ดง|ทุ่งหญ้า|ป่าเตี้ย|ทางแยก|ทางเดิน|หญ้าแพรก|พุ่มหญ้า|พงพนา|ทางเดินเท้า|พุ่มเตี้ย|ทางผ่าน|พงพฤกษ์|แนวหญ้า|พื้นที่รก
แหลก,adj,ละเอียด|แตก|ป่น|ย่อยยับ|พินาศ|เละ|ป่นปี้|แตกละเอียด|ยับเยิน|แตกสลาย|จาง|หาย|เปื่อย|พัง|แตกกระจาย|ละลาย|เป็นผุยผง|ย่อย|มลาย|แตกย่อย
ปราย,v,โปรย|โรย|กระจาย|สาด|ส่อง|หว่าน|ละออง|ร่วง|แผ่|สาดส่อง|หว่านโปรย|กระจายตัว|โปรยปราย|ซัด|ซัดส่าย|แผ่กระจาย|โรยราย|ร่วงพรู|โรยตัว|ปลิว
ทะนง,adj,องอาจ|กล้า|ถือดี|หยิ่ง|มานะ|ทระนง|สง่า|เย่อหยิ่ง|ถือตัว|องอาจกล้าหาญ|เย่อ|หยิ่งทะนง|หยิ่งผยอง|มานะตน|ภูมิใจ|ถือดีในตน|ถือตัวองอาจ|มั่นในตน|มานะกล้า|สง่าองอาจ
ธรรมเที่ยง,n,สัจธรรม|ความจริง|ความเที่ยงธรรม|กฎธรรมชาติ|สัจจะ|ความจริงแท้|ความยุติธรรม|ความเที่ยงแท้|ธรรมมะ|สภาวะธรรม|ความถูกต้อง|หลักธรรม|ความเที่ยงตรง|กฎแห่งกรรม|ความจริงนิรันดร์|ความเป็นธรรม|สัจธรรมนิรันดร์|ธรรมนำทาง|ความเที่ยง|ความจริงสากล
โลกา,n,โลก|พิภพ|ธรณี|โลกมนุษย์|สากล|จักรวาล|พื้นพิภพ|ปฐพี|แดนดิน|โลกหล้า|มวลมนุษย์|ภพ|เขตคาม|แดนมนุษย์|แผ่นดิน|โลกทั้งมวล|สากลโลก|พื้นแผ่นดิน|แหล่งอาศัย|จักรภพ
โล,v,ร่อน|ร่อนลง|ร่อนเร่|คล้อย|ลอย|ลาด|เคลื่อน|เคลื่อนลง|ทอด|ลง|ลาดลง|ร่อนผ่าน|ลอยตัว|ร่อนลม|ร่อนไป|เคลื่อนต่ำ|ตก|ร่อนลงสู่|ลอยเลื่อน|ร่อนผ่านไป
พ้อ,v,พบ|เจอ|ประสบ|พบเห็น|ปะ|พบพาน|พบปะ|เห็น|สบ|ประสบพบ|สบตา|เผชิญ|ประจัน|พานพบ|ทัศนา|ประสานพบ|เห็นประจักษ์|ประสบพักตร์|ประสาน|ร่วมพ้อ
เรือง,v,ส่อง|สว่าง|รุ่ง|โชติ|จรัส|กระจ่าง|สุกใส|รุ่งโรจน์|โชติช่วง|เปล่งประกาย|สว่างไสว|เรืองรอง|รุจี|สุกสกาว|แพรวพราว|สว่างกระจ่าง|เรืองแสง|จรัสแสง|โชติชัชวาล|รุ่งเรือง
แพรว,adj,วาว|วับ|ระยับ|พราว|แวว|สดใส|เปล่งประกาย|สุกใส|กระจ่าง|สว่างไสว|แพรวพราว|ระยิบระยับ|วับวาว|แวววาว|รุ่งเรือง|รุจี|โชติ|ระยับตา|จรัส|ผุดผ่อง
ขอบฟ้า,n,สุดสายตา|เส้นขอบฟ้า|ขอบโพยม|เส้นนภา|สุดฟ้า|ปลายฟ้า|สุดขอบนภา|แนวฟ้า|แนวขอบฟ้า|ปลายขอบนภา|สุดเส้นขอบฟ้า|ขอบสวรรค์|เขตฟ้า|เส้นสวรรค์|แนวขอบนภา|สุดเวหา|สุดสายเนตร|แนวขอบเวหา|สุดฟ้ากว้าง|ขอบนภา
ขลิบ,v,ตัด|แต่ง|เล็ม|ตัดขอบ|ริม|ประดับ|เย็บ|จัด|ริมขอบ|ตกแต่ง|ชิด|ตัดริม|ประดับริม|ขีด|ตัดขอบริม|เล็มริม|ประดับขอบ|เดินขอบ|แต่งริม|กรอบ
แพร้ว,adj,แพรว|วาว|วับ|ระยับ|แวว|เปล่งประกาย|สุกใส|กระจ่าง|สว่างไสว|แพรวพราว|ระยิบระยับ|วับวาว|แวววาว|รุ่งเรือง|รุจี|โชติ|ระยับตา|จรัส|ผุดผ่อง|สดใส
แนวนา,n,ทางนา|แนวข้าว|คันนา|ทิวนา|แนวกล้า|ทิวแถวข้าว|แนวนาข้าว|แนวทาง|เขตนา|แถวต้นข้าว|ทิวข้าว|แนวคันดิน|แถวกล้า|แนวปักดำ|แนวไร่นา|แนวพืช|แนวกสิกรรม|ทิวแถวนา|แนวเขต|แนวรวงข้าว
ราว,prep,ดุจ|ประหนึ่ง|เสมือน|ปาน|เปรียบ|เฉก|ประดุจ|ละม้าย|คล้าย|เค้า|เสมือนดั่ง|ดัง|ประหนึ่งว่า|ปานดั่ง|ประมาน|ใกล้เคียง|ประหนึ่งเสมือน|คล้ายคลึง|ประดุจดัง|ท่าทาง
โศลก,n,กลอน|บทกวี|ร้อยกรอง|คำประพันธ์|วจนะ|ถ้อยคำ|คำคล้องจอง|ร้อยแก้ว|กาพย์|ฉันท์|บทเพลง|วจนสาร|คำสอน|บทพจน์|นิพนธ์|กวีนิพนธ์|ถ้อยร้อย|คำจารึก|บทความ|วรรณศิลป์
ที่ดี,adj,ประเสริฐ|วิเศษ|เลิศ|ดีงาม|สูงส่ง|ล้ำค่า|งดงาม|สมบูรณ์|เพียบพร้อม|ควรค่า|เป็นมงคล|เลิศล้ำ|ดีเยี่ยม|สุจริต|คุณภาพ|งดงามประเสริฐ|ดีเลิศ|เป็นเลิศ|น่านิยม|น่าสรรเสริญ
เสนาะ,adj,ไพเราะ|หวาน|กังวาน|เพราะ|รื่นหู|จับใจ|ชวนฟัง|น่าฟัง|ดังกังวาน|หวานหู|เสนาะหู|เสนาะโสต|เพราะพริ้ง|กังวานหวาน|หวานล้ำ|รื่นรมย์|ไพเราะเสนาะ|กลมกล่อม|เสนาะใจ|เสียงใส
กรรณ,n,หู|โสต|ประสาทหู|โสตประสาท|หูฟัง|อวัยวะรับฟัง|โสตทวาร|เครื่องรับเสียง|ผู้ฟัง|สดับ|ฟัง|หูรับฟัง|ช่องหู|โสตรับ|โสตสัมผัส|หูฟังเสียง|กรรณโสต|การสดับ|รับฟัง|โสตทิพย์
หลั่น,v,ลด|ลดหลั่น|เรียง|เรียงลำดับ|ตามลำดับ|ไล่|เรียงกัน|เป็นชั้น|ลดระดับ|เรียงตาม|ลดเป็นชั้น|ลดเป็นลำดับ|เรียงชั้น|ลดหลั่นกัน|ไล่ลำดับ|เรียงตามชั้น|ตามชั้น|ไล่ระดับ|เรียงกันไป|ไล่ชั้น
ซึ้ง,adj/v,ลึกซึ้ง|ประทับใจ|ตราตรึง|จับใจ|ซาบซึ้ง|กินใจ|ดื่มด่ำ|ตรึงตา|ตรึงจิต|ซาบซ่าน|สั่นสะเทือนอารมณ์|ถึงแก่น|ละเมียดละไม|คมคาย|ซึมลึก|ชวนหลงใหล|กินใจความ|ประทับจิต|ดื่มด่ำใจ|ถึงใจ
สังเวช,v,สลด|สลดใจ|สังเวชใจ|เศร้า|สะเทือนใจ|เวทนา|หดหู่|อนิจจัง|เห็นใจ|เศร้าใจ|หดหู่ใจ|ทอดถอนใจ|สลดหดหู่|เศร้าโศก|อาดูร|สังเวชรำพึง|ตระหนัก|ตระหนก|เศร้าสร้อย|ทอดถอน
สั่ง,v,เตือน|บอก|สั่ง|กำชับ|สั่งสอน|แนะนำ|แจ้ง|กล่าว|ตักเตือน|เตือนสติ|รำพึง|ครวญ|สั่งความ|รำพัน|เตือนใจ|สั่งการ|สอน|แจ้งให้ทราบ|บอกกล่าว|กล่าวเตือน
อนาถ,adj,น่าสมเพช|น่าสังเวช|สลดใจ|น่าเศร้า|น่าเวทนา|น่าหดหู่|ทุรนทุราย|อาภัพ|น่าสงสาร|น่าทอดถอน|อับจน|น่าสลด|น่าเศร้าสร้อย|ไร้ค่า|น่าหดหู่ใจ|น่าสมเพชเวทนา|ลำบาก|ยากเข็ญ|น่าสังเวชใจ|สิ้นไร้
กระฉ่อน,adj,เลื่องลือ|โด่งดัง|ก้อง|ลือลั่น|ขจร|กระจาย|กึกก้อง|ลือกระฉ่อน|แพร่หลาย|สะพัด|รู้ทั่ว|กล่าวขาน|เป็นที่รู้จัก|เลื่องชื่อ|กระฉ่อนโลก|ลือชื่อ|โจษจัน|ก้องกังวาน|ขจรไกล|ก้องฟ้า
ฉาว,adj,คาว|อื้อฉาว|ไม่ดี|น่าอับอาย|เสื่อมเสีย|โจษจัน|เป็นข่าว|ข่าวคาว|เป็นที่วิจารณ์|น่าละอาย|มัวหมอง|เสื่อมเกียรติ|วิพากษ์วิจารณ์|น่ารังเกียจ|ฉาวโฉ่|เสื่อมทราม|แปดเปื้อน|อื้ออึง|ข่าวฉาว|เสื่อมเสียชื่อ
ฉล,adj,เฉลียว|ฉลาด|รวดเร็ว|แคล่วคล่อง|ว่องไว|มีไหวพริบ|หัวไว|ปราชญ์เปรื่อง|ทันเหตุการณ์|ฉับไว|รอบคอบ|แยบคาย|ปราดเปรื่อง|ชาญฉลาด|ปราดเปรียว|คล่องแคล่ว|ทันโลก|ไหวพริบดี|เฉลียวฉลาด|ฉับพลัน
ชาว,n,คน|ประชา|พล|หมู่คน|ประชาชน|หมู่เหล่า|พวก|เหล่า|ผู้คน|ประชาคม|มวลชน|กลุ่มคน|พสกนิกร|ราษฎร|ผู้คนในเขต|ประชาชาติ|หมู่มวล|เพื่อนมนุษย์|เหล่าชาว|สังคม
ปาว,v,ป่าว|ประกาศ|ร้อง|ตะโกน|บอก|แจ้ง|ร้องบอก|ป่าวร้อง|แถลง|บอกกล่าว|ป่าวประกาศ|ประกาศก้อง|ร้องเรียก|แจ้งข่าว|ตะโกนก้อง|บอกเล่า|ร้องป่าว|ประกาศให้ทราบ|ร้องเตือน|ป่าวข่าว
เมา,adj/v,มึน|งง|ซวนเซ|เคลิ้ม|มัวเมา|หลง|มึนงง|วิงเวียน|ขาดสติ|หลงใหล|เคลิบเคลิ้ม|มืดมัว|มัวเมาใน|สร่างเมา|ลุ่มหลง|เลือนลาง|ขาดสติสัมปชัญญะ|มึนเมา|หลงมัวเมา|เคลิ้มฝัน
ไกล,adj,ห่าง|ห่างไกล|โพ้น|ลิบ|ลับ|สุดสายตา|ไกลลิบ|ไกลโพ้น|ห่างออกไป|สุดกู่|ห่างไกลตา|เลื่อนลาง|ไกลตา|ห่างไกลสุดขอบ|ลับตา|ลิบลับ|เวิ้งว้าง|สุดกว้าง|ห่างเหิน|ไกลห่าง
คราม,n,น้ำเงิน|สีคราม|สีน้ำเงินเข้ม|น้ำเงินอมเขียว|สีฟ้าเข้ม|นิล|สีนภา|สีทะเล|โทนน้ำเงิน|เข้ม|มืดมัว|สีครามเข้ม|สีดึก|สีท้องฟ้า|สีน้ำลึก|สีมืดสลัว|สีน้ำเงินดิ่ง|สีนภาเข้ม|สีน้ำเงินมืด|สีน้ำเงินคราม
ฟ้าคราม,n,นภาสีน้ำเงิน|ท้องฟ้า|ขอบฟ้า|สีคราม|เวหา|นภา|สีนภากาศ|ฟ้าน้ำเงิน|นภาสีเข้ม|ขอบนภา|สีฟ้าใส|นภาลัย|ท้องฟ้าคราม|เวหน|สีนภา|สีท้องฟ้าคราม|ฟ้ากว้าง|สีคราม|นภากาศ|นภาสีคราม
โลภ,v/adj,อยากได้|ละโมบ|หิวกระหาย|ปรารถนา|เห็นแก่ได้|มักมาก|โลภโมโทสัน|อยากได้ไม่สิ้นสุด|มักได้|หิว|ความอยาก|กระหาย|ปรารถนาแรงกล้า|ความโลภ|มักใหญ่ใฝ่สูง|ความปรารถนา|อยากได้มาก|หิวโหย|ความหิว|ไม่รู้จักพอ
คบหา,v,สมาคม|คบ|พบปะ|คบค้า|ไปมาหาสู่|สานสัมพันธ์|ตีสนิท|ร่วม|ใกล้ชิด|ผูกมิตร|คบค้าสมาคม|รวมกลุ่ม|สนิทสนม|สัมพันธ์|มีปฏิสัมพันธ์|สานต่อ|คบหาสมาคม|เป็นมิตร|แลกเปลี่ยน|ผูกพัน
หา,v,ค้น|เสาะ|แสวง|สำรวจ|สืบ|ค้นหา|เสาะหา|แสวงหา|ตาม|ควานหา|สืบเสาะ|ตรวจ|ติดตาม|สืบค้น|เฟ้น|ควาน|เสาะแสวง|เสาะสืบ|ค้นคว้า|หาความ
แม้,v,ถึง|แม้น|ต่อให้|ถึงแม้ว่า|แม้ว่า|กระทั่ง|ขนาด|อันที่จริงแล้ว|แม้จะ|ถึงกระนั้น
หนทาง,v,วิถี|ทาง|มรรคา|มรรค|วิถีทาง|เส้นทาง|ลีลา|ทางเดิน|เส้นสาย|แนวทาง|ช่องทาง|ทางสัญจร|หนทางเดิน
ยาว,v,ยืด|ไกล|เนิ่นนาน|ยืดยาว|ยืดเยื้อ|ยาวนาน|ไกลโพ้น|สุดลูกหูลูกตา|ยาวเหยียด
รอคอย,v,คอย|เฝ้าคอย|รอ|ชะเง้อ|รอท่า|เฝ้ารอ|ตั้งตารอ|เฝ้าถวิล|รอยคอย|รอรับ|รอเวลา
กัด,v,ขบ|เคี้ยว|งับ|ตอด|กัดกิน|ขบกัด|เคี้ยวฟัน
กิน,v,บริโภค|ทาน|เสวย|รับประทาน|ฉัน|ขบฉัน|รับประทานอาหาร|กินดื่ม|กลืนกิน|ลิ้มรส
พรุ่ง,v,รุ่ง|เช้า|วันใหม่|อรุณ|รุ่งสาง|รุ่งอรุณ|วันถัดไป
พรุ่งนี้,v,วันหน้า|อนาคต|ภายภาคหน้า|กาลหน้า|วันรุ่งขึ้น|ภายภาคเบื้องหน้า
พังภินท์,v,ทลาย|พินาศ|พังทลาย|มลาย|พังพินาศ|แตกสลาย|สูญสิ้น|ยุบพัง|ล่มสลาย|วินาศกรรม
เหงื่อ,v,ไคล|เหงื่อไคล|หยาดเหงื่อ|เหงื่อกาฬ|เหงื่อไหล
โผย,v,เผย|ปรากฏ|เปิดเผย|แสดง|ปรากฏตัว|กระจ่าง
โผยบิน,v,บิน|เหิน|โผ|ร่อน|ทะยาน|โบยบิน|โลดแล่น|ร่อนลง|โผขึ้น
ชัย,v,ชนะ|ชัยชนะ|สัมฤทธิ์ผล|ความสำเร็จ|ปรีดา|การมีชัย|ผลสำเร็จ|ความสมหวัง
เส้นชัย,v,จุดหมาย|เป้าหมาย|ปลายทาง|จุดมุ่งหมาย|จุดหมายปลายทาง|หลักชัย|เป้าประสงค์
ภินท์,v,ทำลาย|แตก|หัก|พัง|ทำลายล้าง|ฉีกขาด|หักพัง|แยกออก|ทำลายทิ้ง|ทุบทำลาย
ไม่รู้,v,ไม่ทราบ|ไร้เดียงสา|มืดแปดด้าน|ไม่เข้าใจ|ไม่ประจักษ์|ไม่รู้เรื่อง|ขาดความรู้|งุนงง|สับสน|ไม่รู้เห็น
สู้,v,รบ|ต่อสู้|ประจัน|ฟันฝ่า|ยืนหยัด|ท้าทาย|ดิ้นรน|ขัดขืน|ต่อต้าน|สู้รบ|ประจันหน้า|ฮึดสู้
จง,v,จง|โปรด|ขอให้|พึง|ต้อง|สมควร|กรุณา|ขอวอน
คืนนี้,n,ยามค่ำ|ราตรี|รัตติกาล|ยามดึก|นิทรา|ยามวิกาล|กาลดึก|ราตรีกาล|แสงดาว
กังขา,v,สงสัย|เคลือบแคลง|ข้องใจ|กังวล|ระแวง|สนเท่ห์|ฉงน|ไม่แน่ใจ|ไม่วางใจ|หวั่นใจ
ขา,n,บาท|ตีน|องค์ประกอบ|ส่วนล่าง|แข้ง|ก้าวย่าง
กัง,v,กังวล|กระวนกระวาย|ห่วงหา|พะวง|คิดมาก
ทิศ,n,เบื้อง|ทาง|แนว|ทิศทาง|ปริมณฑล|ทิศา|ทางผ่าน
ข้าม,v,ผ่าน|เลย|ก้าวพ้น|ล่วง|ฟาก|ข้ามพ้น|พ้นไป
ใหม่,adj,สด|ทันสมัย|เริ่ม|เริ่มต้น|อุบัติ|ใหม่เอี่ยม|นวัตกรรม
ทอแสง,v,ส่อง|เปล่งประกาย|ฉายแสง|รุ่งโรจน์|โชติช่วง|กระจ่าง|ส่องสว่าง|ทอประกาย
มุมมืด,n,มุมอับ|ที่ลับตา|เงามืด|มุมลับ|แดนสนธยา|ความมืด
มุม,n,เหลี่ยม|ซอก|แง่|เหลี่ยมมุม|ส่วนโค้ง|จุดบรรจบ
หยัด,v,ตั้ง|ยืน|ทรงตัว|ปักหลัก|ดำรง|หยัดอยู่
หยัดยืน,v,ยืนหยัด|ยืนหยัดสู้|ปักหลักมั่น|ยืนยง|อดทน|ต่อสู้|ยืนตัวตรง
ไสว,adv,สว่าง|รุ่งเรือง|สว่างไสว|โชติช่วง|กระจ่างแจ้ง|แพรวพราว|รุ่งโรจน์
